22.2300 	EXP 	Shock2: opacity = 1.0
22.2300 	EXP 	Shock0: opacity = 0
22.2300 	EXP 	Shock1: opacity = 0
22.2468 	EXP 	Shock2: opacity = 1.0
22.2468 	EXP 	Shock0: opacity = 0
22.2468 	EXP 	Shock1: opacity = 0
22.2637 	EXP 	Shock2: opacity = 1.0
22.2637 	EXP 	Shock0: opacity = 0
22.2637 	EXP 	Shock1: opacity = 0
22.2803 	EXP 	Shock2: opacity = 1.0
22.2803 	EXP 	Shock0: opacity = 0
22.2803 	EXP 	Shock1: opacity = 0
22.2973 	EXP 	Shock2: opacity = 1.0
22.2973 	EXP 	Shock0: opacity = 0
22.2973 	EXP 	Shock1: opacity = 0
22.3136 	EXP 	Shock2: opacity = 1.0
22.3136 	EXP 	Shock0: opacity = 0
22.3136 	EXP 	Shock1: opacity = 0
22.3303 	EXP 	Shock2: opacity = 1.0
22.3303 	EXP 	Shock0: opacity = 0
22.3303 	EXP 	Shock1: opacity = 0
22.3474 	EXP 	Shock2: opacity = 1.0
22.3474 	EXP 	Shock0: opacity = 0
22.3474 	EXP 	Shock1: opacity = 0
22.3637 	EXP 	Shock2: opacity = 1.0
22.3637 	EXP 	Shock0: opacity = 0
22.3637 	EXP 	Shock1: opacity = 0
22.3802 	EXP 	Shock2: opacity = 1.0
22.3802 	EXP 	Shock0: opacity = 0
22.3802 	EXP 	Shock1: opacity = 0
22.3970 	EXP 	Shock2: opacity = 1.0
22.3970 	EXP 	Shock0: opacity = 0
22.3970 	EXP 	Shock1: opacity = 0
22.4136 	EXP 	Shock2: opacity = 1.0
22.4136 	EXP 	Shock0: opacity = 0
22.4136 	EXP 	Shock1: opacity = 0
22.4303 	EXP 	Shock2: opacity = 1.0
22.4303 	EXP 	Shock0: opacity = 0
22.4303 	EXP 	Shock1: opacity = 0
22.4312 	DATA 	Keypress: num_0
22.4470 	EXP 	Shock0: opacity = 1.0
22.4470 	EXP 	Shock1: opacity = 0
22.4470 	EXP 	Shock2: opacity = 0
22.4629 	EXP 	Shock0: opacity = 1.0
22.4629 	EXP 	Shock1: opacity = 0
22.4629 	EXP 	Shock2: opacity = 0
22.4796 	EXP 	Shock0: opacity = 1.0
22.4796 	EXP 	Shock1: opacity = 0
22.4796 	EXP 	Shock2: opacity = 0
22.4964 	EXP 	Shock0: opacity = 1.0
22.4964 	EXP 	Shock1: opacity = 0
22.4964 	EXP 	Shock2: opacity = 0
22.5132 	EXP 	Shock0: opacity = 1.0
22.5132 	EXP 	Shock1: opacity = 0
22.5132 	EXP 	Shock2: opacity = 0
22.5299 	EXP 	Shock0: opacity = 1.0
22.5299 	EXP 	Shock1: opacity = 0
22.5299 	EXP 	Shock2: opacity = 0
22.5465 	EXP 	Shock0: opacity = 1.0
22.5465 	EXP 	Shock1: opacity = 0
22.5465 	EXP 	Shock2: opacity = 0
22.5636 	EXP 	Shock0: opacity = 1.0
22.5636 	EXP 	Shock1: opacity = 0
22.5636 	EXP 	Shock2: opacity = 0
22.5799 	EXP 	Shock0: opacity = 1.0
22.5799 	EXP 	Shock1: opacity = 0
22.5799 	EXP 	Shock2: opacity = 0
22.5964 	EXP 	Shock0: opacity = 1.0
22.5964 	EXP 	Shock1: opacity = 0
22.5964 	EXP 	Shock2: opacity = 0
22.6130 	EXP 	Shock0: opacity = 1.0
22.6130 	EXP 	Shock1: opacity = 0
22.6130 	EXP 	Shock2: opacity = 0
22.6297 	EXP 	Shock0: opacity = 1.0
22.6297 	EXP 	Shock1: opacity = 0
22.6297 	EXP 	Shock2: opacity = 0
22.6468 	EXP 	Shock0: opacity = 1.0
22.6468 	EXP 	Shock1: opacity = 0
22.6468 	EXP 	Shock2: opacity = 0
22.6636 	EXP 	Shock0: opacity = 1.0
22.6636 	EXP 	Shock1: opacity = 0
22.6636 	EXP 	Shock2: opacity = 0
22.6645 	DATA 	Keypress: num_1
22.6803 	EXP 	Shock1: opacity = 1.0
22.6803 	EXP 	Shock0: opacity = 0
22.6803 	EXP 	Shock2: opacity = 0
22.6970 	EXP 	Shock1: opacity = 1.0
22.6970 	EXP 	Shock0: opacity = 0
22.6970 	EXP 	Shock2: opacity = 0
22.7137 	EXP 	Shock1: opacity = 1.0
22.7137 	EXP 	Shock0: opacity = 0
22.7137 	EXP 	Shock2: opacity = 0
22.7304 	EXP 	Shock1: opacity = 1.0
22.7304 	EXP 	Shock0: opacity = 0
22.7304 	EXP 	Shock2: opacity = 0
22.7472 	EXP 	Shock1: opacity = 1.0
22.7472 	EXP 	Shock0: opacity = 0
22.7472 	EXP 	Shock2: opacity = 0
22.7638 	EXP 	Shock1: opacity = 1.0
22.7638 	EXP 	Shock0: opacity = 0
22.7638 	EXP 	Shock2: opacity = 0
22.7807 	EXP 	Shock1: opacity = 1.0
22.7807 	EXP 	Shock0: opacity = 0
22.7807 	EXP 	Shock2: opacity = 0
22.7967 	EXP 	Shock1: opacity = 1.0
22.7967 	EXP 	Shock0: opacity = 0
22.7967 	EXP 	Shock2: opacity = 0
22.8134 	EXP 	Shock1: opacity = 1.0
22.8134 	EXP 	Shock0: opacity = 0
22.8134 	EXP 	Shock2: opacity = 0
22.8299 	EXP 	Shock1: opacity = 1.0
22.8299 	EXP 	Shock0: opacity = 0
